program_name,company_name,program_id,category,reward,status,asp
現地オプショナルツアー予約＆観光旅行【VELTRA-ベルトラ】,ベルトラ株式会社,16287,旅行 ベルトラ株式会社 現地オプショナルツアー予約＆観光旅行【VELTRA-ベルトラ】,催行完了(リピートも成果対象) クルーズ：3.3％（税込）国内商品：1.1％（税込）海外商品：3.3％（税込）ストア商品：1.1％（税込）,未提携,afb
家で使える！月額制マシンレンタル【VICTORIA SELFESTE（ヴィクトリアセルフエステ）】,株式会社日本テレメッセージ,,,"WEB初回申込後、入金確認 2,200円（税込）",,afb
美しい色彩の革製品【yuhaku（ユハク）】,株式会社ユハク,,,商品購入 6.71％（税込） ※リピート購入OK,,afb
安心＆簡単＆おトクにリフォームするなら【ハピタスリフォーム】,株式会社オズビジョン,16298,リフォーム・引越し 株式会社オズビジョン 安心＆簡単＆おトクにリフォームするなら【ハピタスリフォーム】,"WEBからの新規申込後、現地調査実施完了 12,100円（税込）",未提携,afb
最大1か月無料で見放題にはない新作映画・アニメ・ドラマがお得に楽しめる！【クランクイン！ビデオ】,株式会社ZITTO,16300,映画・音楽・動画 株式会社ZITTO 最大1か月無料で見放題にはない新作映画・アニメ・ドラマがお得に楽しめる！【クランクイン！ビデオ】,"初回月額会員登録完了\ 1,861円（税込）",未提携,afb
ハイクラスな男性と魅力的な女性をつなぐマッチングアプリ【PATLUN（パトルン）】,株式会社ピアソフト,,,"男性と女性で報酬条件が異なります。 男性：初回決済完了時 4,230円（税込） 女性：本人確認完了：676円(税込)",,afb
業界№1の高時給・高待遇【リゾートバイト.com】,株式会社グッドマンサービス,16302,人材派遣 株式会社グッドマンサービス 業界№1の高時給・高待遇【リゾートバイト.com】,"新規面談 6,600円（税込） ※ポイント付与上限1,000円まで",未提携,afb
【GearUP】ゲームのラグを減らすゲームブースター,GEARUP PORTAL PTE. LTD.,,,初回プラン購入 42.24％（税込） ※成果対象はPCからの流入のみとなります。,,afb
子供が自由な発想で遊べる屋内キッズパーク【PLAY!PARK（プレイパーク）】,エイアンドビーホールディングス株式会社,16285,旅行 エイアンドビーホールディングス株式会社 子供が自由な発想で遊べる屋内キッズパーク【PLAY!PARK（プレイパーク）】,チケット購入完了後、「サイトに戻る」ボタン押下 11％（税込） ※リピート購入OK,未提携,afb
【HAABクリニック】来院プロモーション,一般社団法人千翔会,,,"新規カウンセリングWEB予約後、来院完了 5,500円（税込） ■ポイントサイト条件 新規カウンセリングWEB予約後、成約完了 12,691円(税込)",,afb
プロバイダ・インターネット接続は【AsahiNet（アサヒネット）光】開通完了,株式会社朝日ネット,,,"申込み完了 10,153円（税込）",,afb
新しいカタチの結婚相談所『マリジム』,株式会社シャン・クレール,,,"無料面談予約完了 2,767円（税込） 有料入会 25,846円（税込）",,afb
乙女向け/TL作品DL販売サイト（同人誌、コミック、ボイス） 【らぶカル】　初回購入完了,株式会社デジタルコマース,,,"初回購入完了 2,030円（税込）",,afb
【ONSENSOU（オンセンソウ）】自宅で楽しむ温泉美容。温泉由来成分で、髪と肌をやさしく贅沢ケア。,ヴェラス株式会社,16327,その他ヘアケア ヴェラス株式会社 【ONSENSOU（オンセンソウ）】自宅で楽しむ温泉美容。温泉由来成分で、髪と肌をやさしく贅沢ケア。,商品購入 8.36％（税込） ※リピート購入OK,未提携,afb
"月額2,200円～ポケット型Wi-Fi【にゃんこWi-Fi】",株式会社にゃんこカンパニー,16330,"プロバイダ 株式会社にゃんこカンパニー 月額2,200円～ポケット型Wi-Fi【にゃんこWi-Fi】","新規でのWEB申込後、30日以内の端末受取完了 5,922円（税込） 【ポイントサイト成果条件】 ・広告主新規（当広告主を初めて利用する） ・WEBより申込後、60日以内の端末受取＋1か月以上の継続利用 5,500円（税込）",未提携,afb
電話占いならcoconala【ココナラ】,株式会社ココナラ,,,"新規会員後、30日以内の電話占い利用（課金完了） 17,600円（税込）",,afb
【予算上限あり】あなたの会社の「時代遅れ」な件、教えて！【ITトレンド】,株式会社innovation&Co.,,,アンケート回答後のインタビュー実施 845円（税込）,,afb
ソーラー防犯カメラ【relica G3】,株式会社SREE,16342,AV・家電 株式会社SREE ソーラー防犯カメラ【relica G3】,"購入(リピート購入も対象) 1,268円（税込）",未提携,afb
パーソナルトレーニングジムの【T-BALANCE（ティーバランス）】,株式会社ティーバランス,16343,フィットネス 株式会社ティーバランス パーソナルトレーニングジムの【T-BALANCE（ティーバランス）】,"WEB予約後、初回来店 13,200円（税込）",未提携,afb
【Alibaba.com】世界有数のB2B eコマースマーケットプレイス,Alibaba.com Hong Kong Limited,16346,ショッピングモール Alibaba.com Hong Kong Limited 【Alibaba.com】世界有数のB2B eコマースマーケットプレイス,商品購入 新規ユーザーによる商品購入：8.36％（税込）既存ユーザーによる商品購入 ：3.3％（税込）,未提携,afb
仮想通貨の損益計算代行サービス【Cryp-tax】,株式会社トライデントリサーチ,,,"新規LINE友達追加 1,100円（税込）",,afb
勉強嫌いな子のための【家庭教師のガンバ】,株式会社がんば,,,"※一律で「資料請求」の単価で成果発生しますが、 「体験授業申込」の成果については、承認確定時に報酬額変更させていただきます。 WEBからの新規申込 資料請求 5,922円（税込） 無料体験授業 9,053円(税込)",,afb
【出張買取ウリエル】着物買取,株式会社クオーレ,16227,買取 株式会社クオーレ 【出張買取ウリエル】着物買取,"WEBからの新規無料査定依頼 4,230円（税込） ポイントサイト 買取金額10,000円以上の成約／WEBより無料査定依頼後、30日以内の出張買取完了時点",未提携,afb
【出張買取ウリエル】骨董品買取,株式会社クオーレ,16230,買取 株式会社クオーレ 【出張買取ウリエル】骨董品買取,"WEBからの新規無料査定依頼 4,230円（税込） ポイントサイト 買取金額10,000円以上の成約／WEBより無料査定依頼後、30日以内の出張買取完了時点",未提携,afb
【出張買取ウリエル】ブランドバッグ買取,株式会社クオーレ,16234,買取 株式会社クオーレ 【出張買取ウリエル】ブランドバッグ買取,"WEBからの新規無料査定依頼 4,230円（税込） ポイントサイト 買取金額10,000円以上の成約／WEBより無料査定依頼後、30日以内の出張買取完了時点",未提携,afb
20代のキャリア悩みに特化した無料カウンセリングサービス【キャリコン】,Crown Cat株式会社,,,"無料カウンセリング初回申込後、面談完了 8,461円（税込）",,afb
結婚相談所の入会プロモーション【シーネット結婚相談所】,株式会社シーネット,,,"無料相談申込後、入会完了 30,769円（税込） ※LINE・電話からのお問合せは対象外となります",,afb
農家直送！選べる国産フルーツ定期便【食べチョクフルーツセレクト】,株式会社ビビッドガーデン,16269,食品・産直品 株式会社ビビッドガーデン 農家直送！選べる国産フルーツ定期便【食べチョクフルーツセレクト】,"初回プランの購入完了 プレミアムコース/1ヶ月プラン：2,537円(税込)プレミアムコース/3ヶ月プラン：2,537円(税込)プレミアムコース/6ヶ月プラン：3,383円(税込)レギュラーコース/1ヶ月プラン：2,537円(税込)レギュラー",未提携,afb
サポート充実｜IBJ加盟で口コミ数No.1のオンライン結婚相談所【ウェルスマ】,合同会社アクチュアライゼーション,,,"オープニングセレモニーキャンペーン(～11月24日まで) 通常報酬 新規無料相談(オンラインzoom相談)4,400円(税込) 新規入会 22,000円(税込) オープニングセレモニーキャンペーン報酬 新規無料相談(オンラインzoom相談)",,afb
支援充実！リーズナブルなオンライン結婚相談所【ウェルスマ】LINE友だち登録（CPF）,合同会社アクチュアライゼーション,,,LINE友だち登録 422円（税込）,,afb
レジーナクリニック　いびき治療,レジーナクリニック_いびき治療,,,"来院 8,461円（税込）",,afb
ヘアセット・メイク＆ネイル専門店【アトリエはるか】,株式会社アトリエはるか,,,予約完了(リピートも成果対象) 220円（税込）,,afb
